Times / Type,001___402376_Palo_Alto___main.xlsx,002___402377_Palo_Alto___main.xlsx,003___402379_Palo_Alto___main.xlsx,004___425696_Palo_Alto___off.xlsx,005___425697_Palo_Alto___main.xlsx,006___425897_Palo_Alto___on.xlsx,007___402380_Palo_Alto___main.xlsx,008___404529_East_Palo_Alto___main.xlsx,009___422116_East_Palo_Alto___main.xlsx,010___403059_East_Palo_Alto___off.xlsx,011___403060_East_Palo_Alto___on.xlsx,012___400859_East_Palo_Alto___main.xlsx,013___403061_East_Palo_Alto___on.xlsx,014___404533_East_Palo_Alto___main.xlsx,015___408267_East_Palo_Alto___on.xlsx,016___400981_East_Palo_Alto___main.xlsx,017___402398_East_Palo_Alto___main.xlsx,018___404534_Menlo_Park___main.xlsx,019___401474_Menlo_Park___main.xlsx,020___400388_Menlo_Park___main.xlsx,021___401927_Menlo_Park___main.xlsx,022___401653_Menlo_Park___main.xlsx,023___401872_Redwood_City___main.xlsx,024___405673_Redwood_City___main.xlsx,025___401874_Redwood_City___main.xlsx,026___403205_Redwood_City___off.xlsx,027___403206_Redwood_City___off.xlsx,028___405679_Redwood_City___main.xlsx,029___401835_Redwood_City___main.xlsx,030___404531_Redwood_City___main.xlsx,031___404532_Redwood_City___main.xlsx,032___410094_Redwood_City___off.xlsx,033___410095_Redwood_City___on.xlsx,034___401834_Redwood_City___main.xlsx,035___401833_Redwood_City___main.xlsx,036___410093_Redwood_City___on.xlsx,037___401929_Redwood_City___main.xlsx,038___401652_Redwood_City___main.xlsx,039___401882_Redwood_City___main.xlsx,040___412787_Redwood_City___on.xlsx,041___401832_Redwood_City___main.xlsx,042___412788_Redwood_City___on.xlsx,043___401869_Redwood_City___main.xlsx,044___401859_Belmont___main.xlsx,045___410111_Belmont___off.xlsx,046___410110_Belmont___on.xlsx,047___401910_Belmont___main.xlsx,048___401443_Belmont___main.xlsx,049___414212_Belmont___on.xlsx,050___402383_San_Mateo___main.xlsx,051___409888_San_Mateo___off.xlsx,052___401914_San_Mateo___main.xlsx,053___409676_San_Mateo___on.xlsx,054___410511_San_Mateo___on.xlsx,055___400661_San_Mateo___main.xlsx,056___400291_San_Mateo___main.xlsx,057___400107_San_Mateo___main.xlsx,058___400645_San_Mateo___main.xlsx,059___405859_San_Mateo___main.xlsx,060___405852_San_Mateo___on.xlsx,061___402385_San_Mateo___main.xlsx,062___402387_San_Mateo___main.xlsx,063___405828_San_Mateo___on.xlsx,064___405827_San_Mateo___main.xlsx,065___402389_San_Mateo___main.xlsx,066___428962_San_Mateo___main.xlsx,067___405847_San_Mateo___off.xlsx,068___405848_San_Mateo___main.xlsx,069___405845_San_Mateo___off.xlsx,070___405849_San_Mateo___on.xlsx,071___403261_San_Mateo___main.xlsx,072___400753_San_Mateo___main.xlsx,073___400720_San_Mateo___main.xlsx,074___401199_San_Mateo___main.xlsx,075___400935_San_Mateo___main.xlsx,076___403287_San_Mateo___off.xlsx,077___403288_San_Mateo___on.xlsx,078___400527_San_Mateo___main.xlsx,079___400007_San_Mateo___main.xlsx,080___400817_San_Mateo___main.xlsx,081___403086_San_Mateo___off.xlsx,082___400420_San_Mateo___main.xlsx,083___403087_San_Mateo___on.xlsx,084___400797_Burlingame___main.xlsx,085___422114_Burlingame___off.xlsx,086___403295_Burlingame___on.xlsx,087___400381_Burlingame___main.xlsx,088___400441_Burlingame___main.xlsx,089___403258_Burlingame___main.xlsx,090___412782_Burlingame___on.xlsx,091___412785_Burlingame___on.xlsx,092___401336_Millbrae___main.xlsx,093___400119_Millbrae___main.xlsx,094___405863_Millbrae___on.xlsx,095___401411_Millbrae___main.xlsx,096___400975_Millbrae___main.xlsx,097___413207_Millbrae___off.xlsx,098___413208_Millbrae___off.xlsx,099___413209_Millbrae___off.xlsx,100___413195_Millbrae___main.xlsx,101___413212_Millbrae___on.xlsx,102___400125_Millbrae___main.xlsx,103___400331_Millbrae___main.xlsx,104___400593_Millbrae___main.xlsx,105___405837_Millbrae___off.xlsx,106___400010_Millbrae___main.xlsx,107___405836_Millbrae___off.xlsx,108___405835_Millbrae___off.xlsx,109___405834_Millbrae___off.xlsx,110___405862_Millbrae___off.xlsx,111___400473_Millbrae___main.xlsx,112___400039_Millbrae___main.xlsx
11/12/24 11:00,3254,4779,4865,554,4818,885,4708,5745,6979,0,0,5489,0,5489,0,5489,8301,7547,7284,5371,5489,5489,5488,5488,5488,799,168,4375,4305,5765,5856,566,959,4410,6495,52,1703,4374,4510,222,4242,784,4761,5731,480,507,5076,4373,293,5770,10,4715,485,378,5058,5697,5117,3960,4624,1590,5491,5488,116,5493,5488,6741,145,5766,694,384,7043,6764,6528,5493,6594,465,534,5577,6670,7609,78,7424,102,4352,668,798,5291,6205,5399,896,543,5615,4969,0,4973,5217,0,0,233,5059,512,6780,5780,7644,0,3662,0,0,0,0,3865,2554
11/12/24 12:00,3257,4817,4927,570,4826,926,4714,5902,6745,0,0,5433,0,5433,0,5433,8552,7832,7504,5373,5433,5433,5430,5430,5430,758,172,4583,4600,5983,6182,628,1067,4663,6934,42,1755,4630,4835,234,4562,758,5179,6127,399,506,5201,4639,281,6009,117,4811,578,397,5326,6041,5331,4192,4958,1780,5785,5430,138,5433,5430,7139,135,6177,668,439,7485,6883,6905,5433,6702,497,392,5329,6926,7110,77,7389,103,4254,640,745,4864,5897,5067,797,629,5271,4671,0,4677,5069,0,0,234,4936,481,6660,5614,7415,0,3487,0,0,0,0,3698,2664
11/13/24 6:00,3481,5060,5184,707,5083,398,5019,5773,6585,0,0,6108,0,6108,0,6108,8038,7308,7054,2826,6108,6108,6108,6108,6108,800,253,4697,4552,5955,6010,470,3361,4636,6532,32,1273,3663,4093,117,4212,327,4239,5804,248,322,4709,4035,123,5209,76,4390,329,309,4498,5056,4611,3748,4555,2426,5208,6108,133,6110,6108,7419,85,6707,287,254,7553,7022,6842,6110,6700,226,357,5763,7186,7747,61,7908,53,3862,568,497,5378,5937,5485,412,155,5946,5028,0,5145,4770,1549,0,214,5058,381,6384,5603,7146,0,0,0,0,0,0,0,2036
11/13/24 7:00,3359,4774,4816,551,4796,804,4676,5599,6788,0,0,6597,0,6597,0,6597,9494,8664,8309,3054,6597,6597,6600,6600,6600,968,275,5581,5393,6808,6753,832,2956,5376,7586,74,1793,4779,5185,201,5019,641,5426,6614,416,540,5660,5020,249,6389,171,5441,600,571,5744,6791,5817,4435,5535,2148,6115,6600,355,6602,6600,7584,123,6627,779,468,7700,7670,7082,6602,7218,484,712,6413,7283,8821,75,8189,101,4580,698,879,6318,6738,6491,630,296,7179,5967,0,6122,6328,2160,0,350,6698,380,7510,6746,8283,0,4702,0,0,0,0,2806,2806
11/13/24 8:00,3917,5446,5562,531,5454,1210,5323,6085,6475,0,0,6302,0,6302,0,6302,9484,8678,8303,2917,6302,6302,6306,6306,6306,1039,305,5971,5582,7203,6883,950,2610,5574,7721,93,1954,4756,5207,176,5096,768,5517,6429,590,618,5593,5143,344,6411,279,5529,662,615,5738,6801,5710,4259,5452,2014,5889,6306,439,6303,6306,7421,105,6465,860,523,7470,7569,6913,6303,6747,641,737,6121,6678,8326,124,7494,109,4433,729,1058,6126,6440,6293,731,390,7157,5810,0,6146,6545,2160,0,350,6882,419,7689,6867,8340,0,4832,0,0,0,0,2873,2873
11/13/24 9:00,4373,5926,5972,526,5971,1009,5787,6385,6522,0,0,6118,0,6118,0,6118,9501,8699,8324,2834,6118,6118,6121,6121,6121,1000,378,5678,5205,6790,6514,772,879,5323,7317,76,1718,4670,5114,174,4896,692,5389,6145,515,470,5407,4882,274,5972,362,4905,514,512,5188,6303,5315,4135,5035,2151,5716,6121,169,6115,6121,6948,92,5895,812,430,7077,7301,6635,6115,6438,453,545,5894,6421,7935,106,7366,135,4203,676,776,5739,6135,5771,703,411,6406,5312,0,5565,5793,2160,0,290,6038,504,7116,6245,7794,0,4689,0,0,0,0,2709,2709
11/13/24 10:00,3568,5132,5190,562,5160,853,5102,5995,7248,0,0,5901,0,5901,0,5901,8502,7759,7458,2728,5901,5901,5904,5904,5904,806,263,5002,4865,6226,6276,634,923,4877,7033,63,1653,4423,4735,204,4555,744,5104,6041,519,531,5175,4567,242,5813,525,4717,495,470,5118,6102,5249,4103,4879,1551,5661,5904,137,5905,5904,7080,101,6181,538,375,7563,7135,7143,5905,6712,473,422,5403,6886,7376,81,7534,119,4240,670,674,5080,5973,5251,732,442,5574,4845,0,3769,5305,180,0,239,5213,481,6813,5795,7598,0,4367,0,0,0,0,2660,2660
11/13/24 11:00,3519,5012,5162,573,5025,968,4876,5673,6913,0,0,5667,0,5667,0,5667,8508,7736,7456,2621,5667,5667,5668,5668,5668,749,191,4869,4737,6091,6207,626,962,4808,6929,63,1736,4421,4714,254,4514,795,5072,5866,431,525,5202,4660,262,6074,213,4990,512,463,5247,6308,5359,4247,4947,1911,5845,5668,125,5665,5668,7355,117,6333,641,418,7686,7269,7212,5665,6660,506,449,5388,6875,7536,87,7559,103,4260,682,711,5049,5974,5192,799,465,5484,4798,0,4820,5298,0,0,247,5118,527,6706,5646,7473,0,3949,0,0,0,0,2675,2675
11/13/24 12:00,3163,4465,4637,661,4507,993,4447,5090,6991,0,0,5606,0,5606,0,5606,8275,7510,7255,2593,5606,5606,5603,5603,5603,753,154,4563,4457,5865,5871,665,1042,4482,6506,50,1855,4469,4629,248,4296,856,4876,5817,411,618,5229,4544,264,5932,247,4789,632,427,5239,6281,5393,4110,4918,1741,5671,5603,177,5599,5603,6975,156,6024,739,413,7480,7077,7077,5599,6525,483,384,5241,6654,7071,72,7230,138,4212,654,755,4823,5831,5159,817,547,5291,4762,0,4782,5195,0,0,234,4962,495,6706,5620,7406,0,3824,0,0,0,0,2783,2783
11/14/24 6:00,3598,5153,5215,667,5186,352,5088,5875,6596,0,0,6140,0,6140,0,6140,8277,7557,7263,6140,6140,6140,6140,6140,6140,843,239,4662,4509,5925,5829,445,2280,4490,6341,33,1242,3859,4249,113,4147,364,4235,5760,216,298,4834,4143,107,5245,866,4321,313,320,4553,5342,4891,3889,4684,2580,5390,6140,152,6141,6140,7640,86,6755,277,239,7728,7253,7084,6141,6996,222,407,5963,7263,8112,71,8100,62,3962,574,493,5563,6096,5371,436,150,5957,4927,0,4220,4806,1500,0,247,5200,387,6278,5543,6963,0,5106,0,0,0,0,2052,2052
11/14/24 7:00,4324,5875,5944,733,5869,791,5732,6466,6792,0,0,6591,0,6591,0,6591,9735,8913,8519,6596,6591,6591,6596,6596,6596,1016,299,6098,5699,7156,7017,928,2232,5756,7832,66,1745,4829,5379,203,5235,601,5613,6731,405,553,5815,5244,266,6339,1340,5506,603,589,5677,6978,5843,4461,5699,2272,6150,6596,347,6598,6596,7561,126,6677,795,481,7725,7846,7118,6598,7173,483,731,6418,7161,8710,81,8000,82,4476,681,866,6318,6630,6442,629,292,7186,5938,0,5154,6167,2160,0,330,6580,376,7404,6731,8162,0,5117,0,0,0,0,2810,2810
11/14/24 8:00,4654,6261,6315,575,6270,1260,6045,6597,6553,0,0,6295,0,6295,0,6295,9893,9051,8654,6295,6295,6295,6295,6295,6295,1132,311,6172,5622,6953,6715,1008,1309,5631,7499,97,1989,4744,5308,215,5240,760,5514,6478,591,586,5867,5213,338,6365,1013,5583,583,569,5740,6989,5726,4112,5460,2168,5665,6295,444,6295,6295,6920,121,5898,937,559,7181,7781,6765,6295,6799,620,763,6372,6741,8726,122,7753,108,4612,733,1075,6329,6683,6550,680,418,7413,6041,0,5465,6744,2160,0,360,7026,434,7869,7012,8503,0,4878,0,0,0,0,2894,2894
11/14/24 9:00,4178,5760,5834,575,5809,999,5649,6388,6660,0,0,6165,0,6165,0,6165,9296,8451,8138,6166,6165,6165,6166,6166,6166,955,385,5209,4871,6331,6272,704,876,5008,7043,72,1734,4533,4840,199,4616,617,4935,5887,531,495,5211,4607,303,5827,454,4997,499,521,5092,6132,5197,3927,4913,2315,5439,6166,177,6168,6166,6931,101,5915,905,427,7139,7454,6706,6168,6764,500,513,6192,6725,8337,112,7655,107,4351,655,773,6019,6446,5955,731,356,6654,5475,0,4807,5966,2160,0,290,6219,559,7117,6270,7687,0,4728,0,0,0,0,2750,2750
11/14/24 10:00,3808,5430,5485,566,5428,880,5316,6056,7080,0,0,5937,0,5937,0,5937,8887,8070,7788,5933,5937,5937,5933,5933,5933,813,263,5000,4772,6155,6296,638,926,4948,7020,48,1705,4479,4797,212,4570,742,5046,6188,458,516,5341,4684,264,6082,0,5013,484,428,5308,5896,5175,4069,4905,1943,5622,5933,137,5935,5933,7414,136,6464,616,383,7754,7247,7172,5935,6813,418,452,5564,6946,7662,90,7710,80,4309,666,689,5221,6082,5509,787,472,5855,5076,0,4162,5598,160,0,250,5538,505,6826,5741,7438,0,4400,0,0,0,0,2714,2714
11/14/24 11:00,3536,5160,5262,605,5183,1021,5066,6002,6838,0,0,5702,0,5702,0,5702,8847,8077,7756,5708,5702,5702,5708,5708,5708,787,172,4949,4792,6289,6374,614,1065,4939,7157,46,1702,4840,5078,217,4778,807,5227,6403,492,546,5455,4900,257,6311,213,5334,539,428,5657,6472,5632,4328,5252,1875,5962,5708,122,5713,5708,7444,164,6561,666,411,7792,7413,7239,5713,6943,505,403,5727,7214,7730,89,7885,100,4443,680,739,5245,6136,5316,765,520,5569,4884,0,3856,5212,0,0,237,5095,445,6565,5483,7120,0,4004,0,0,0,0,2745,2745
11/14/24 12:00,3418,5126,5178,595,5119,1018,5038,6137,7027,0,0,5664,0,5664,0,5664,9059,8275,7935,5660,5664,5664,5660,5660,5660,784,176,4965,4917,6187,6280,669,984,4850,6939,45,1860,4808,5014,256,4676,868,5111,6368,408,551,5555,4933,275,6376,295,5343,641,392,5628,6325,5501,4101,5036,1673,5663,5660,118,5662,5660,7066,170,6102,608,388,7500,7103,6980,5662,6621,515,383,5358,6790,7077,66,7289,110,4284,664,870,4867,5906,5267,827,535,5368,4858,0,3805,5108,0,0,235,4892,499,6531,5381,7083,0,3863,0,0,0,0,2836,2836
11/15/24 6:00,3138,4543,4639,688,4722,356,4551,5317,6394,0,0,5804,0,5804,0,5804,7756,7054,6809,5801,5804,5804,5801,5801,5801,784,211,4289,4235,5406,5591,415,3304,4262,6081,33,1199,3752,4039,114,3884,305,3929,5462,216,285,4575,3849,116,4901,262,4105,319,255,4247,4939,4587,3533,4282,2296,4921,5801,119,5804,5801,7053,87,6227,261,269,7286,6767,6633,5804,6479,224,348,5521,6315,7058,56,6088,55,3764,563,453,5084,5843,5200,339,159,5517,4769,0,4596,4304,1080,0,197,4573,323,5869,4993,6557,0,4862,0,0,0,0,1980,1980
11/15/24 7:00,4112,5596,5711,673,5628,680,5519,6304,6642,0,0,6492,0,6492,0,6492,9547,8716,8355,6490,6492,6492,6490,6490,6490,1092,261,5662,5345,6845,6618,898,3175,5341,7343,62,1669,4604,5089,194,5003,543,5349,6503,363,496,5625,4978,216,6149,514,5187,525,522,5467,6685,5642,4243,5381,2367,5842,6490,342,6493,6490,7773,119,6885,747,422,7883,7703,7193,6493,7111,534,674,6214,6956,7989,70,6227,88,4308,717,779,5959,6467,6269,606,286,6779,5769,0,5464,5880,2160,0,290,6116,362,7112,6236,7864,0,5024,0,0,0,0,2702,2702
11/15/24 8:00,4256,5837,5910,516,5844,1108,5725,6420,6558,0,0,6238,0,6238,0,6238,9891,9042,8654,6237,6238,6238,6237,6237,6237,1126,317,5751,5380,6765,6463,934,3083,5313,7167,84,1874,4709,5081,172,4833,719,5054,6270,466,587,5508,4947,314,6230,103,5366,586,531,5545,6714,5623,4206,5318,2194,5803,6237,396,6241,6237,6973,143,6000,874,472,7156,7429,6546,6241,6586,661,637,6051,6613,8622,103,7750,95,4307,775,967,5851,6298,6194,717,368,6730,5691,0,5724,6148,2160,0,320,6265,480,7252,6265,7853,0,4791,0,0,0,0,2839,2839
11/15/24 9:00,3769,5260,5306,573,5300,949,5215,6041,6851,0,0,6073,0,6073,0,6073,9007,8228,7892,6071,6073,6073,6071,6071,6071,888,316,4832,4699,6053,6052,711,920,4678,6666,82,1752,4382,4641,167,4462,714,4809,5967,396,553,5196,4546,266,5907,15,4911,470,468,5236,6225,5337,3952,4882,1886,5457,6071,185,6072,6071,6596,101,5654,720,409,7183,7182,6670,6072,6686,484,565,5721,6954,8399,91,8351,90,4243,711,740,5450,6287,5592,704,444,5961,5150,0,5213,5467,2160,0,249,5523,574,6693,5678,7225,0,4629,0,0,0,0,2798,2798
11/15/24 10:00,3448,5073,5138,617,5096,895,5005,5884,7431,0,0,5938,0,5938,0,5938,8680,7954,7615,5935,5938,5938,5935,5935,5935,835,174,4880,4694,6327,6172,684,920,4826,6834,45,1711,4408,4727,219,4599,745,4919,6286,355,550,5509,4762,260,6251,10,5187,480,433,5512,6172,5379,4108,5018,1773,5654,5935,121,5936,5935,7401,128,6490,585,341,7596,6955,6994,5936,6707,451,474,5413,7221,7614,56,7807,104,4285,611,753,5063,6047,5422,754,481,5660,4991,0,4950,5343,160,0,239,5217,540,6633,5547,7239,0,4351,0,0,0,0,2824,2824
11/15/24 11:00,3617,5235,5365,557,5248,968,5084,6000,7325,0,0,5873,0,5873,0,5873,9139,8369,8007,5872,5873,5873,5872,5872,5872,852,162,5114,4949,6341,6606,621,1027,5217,7344,59,1910,4994,5394,233,5091,880,5569,6782,392,550,5965,5231,300,6663,264,5732,606,478,5889,6724,5783,4392,5548,1800,6048,5872,128,5871,5872,7765,164,6834,669,468,7934,7458,7249,5871,7164,508,429,5924,7736,8239,63,8332,111,4591,674,882,5409,6441,5706,840,505,5930,5270,0,5060,5588,0,0,240,5439,493,6872,5722,7344,0,4123,0,0,0,0,2926,2926
11/15/24 12:00,3453,5178,5276,553,5191,1152,5101,6173,7687,0,0,5897,0,5897,0,5897,9101,8355,7976,5898,5897,5897,5898,5898,5898,854,147,5006,4956,6313,6601,671,1142,5129,7373,63,2032,4951,5284,204,5053,960,5536,6784,429,655,5902,5216,318,6606,73,5585,611,414,5983,6937,5972,4571,5637,1797,6299,5898,153,5898,5898,7573,175,6760,782,464,7856,7280,7180,5898,7220,572,430,5783,7674,7993,64,8178,92,4545,682,869,5297,6386,5653,862,627,5825,5215,0,4865,5594,0,0,240,5319,552,6901,5796,7361,0,4050,0,0,0,0,3029,3029
11/18/24 6:00,3467,4969,5035,678,4954,352,4817,5599,6368,0,0,5920,0,5920,0,5920,8015,7310,7039,5919,5920,5920,5919,5919,5919,756,238,4442,4254,5707,5749,476,2698,4421,6742,27,2977,5910,4179,116,4085,323,4174,5529,233,284,4588,4011,87,5117,115,4204,327,298,4319,5141,4713,3702,4514,2647,5134,5919,129,5920,5919,7646,80,6699,288,228,7867,7264,7188,5920,7113,219,372,5974,7436,7986,61,8103,37,3972,579,459,5540,6098,5514,388,147,5908,5062,0,4079,4565,0,0,193,4944,337,6187,5434,7022,0,4903,0,0,0,0,1863,1863
11/18/24 7:00,4151,5632,5701,707,5585,688,5518,6233,6524,0,0,6368,0,6368,0,6368,9270,8456,8121,6370,6368,6368,6370,6370,6370,980,325,5714,5345,6827,6801,916,3117,5491,8090,57,4411,7344,5161,175,4998,555,5205,6463,393,477,5498,4859,179,6127,31,5311,550,558,5437,6536,5538,4360,5421,2413,6005,6370,348,6370,6370,7526,113,6547,739,507,7449,7479,6807,6370,6885,481,672,6132,6861,8335,62,7584,66,4301,647,768,5976,6477,6273,625,283,6814,5769,0,5175,5886,0,0,234,6158,365,7235,6370,7950,0,4925,0,0,0,0,2603,2603
11/18/24 8:00,4442,5979,6067,574,6012,1182,5907,6541,6198,0,0,6066,0,6066,0,6066,8610,7829,7547,6061,6066,6066,6061,6061,6061,1087,331,5811,5409,6740,6567,945,2727,5378,7794,87,4664,6761,4763,177,4952,741,5241,6353,500,517,5616,4968,264,6190,0,5506,515,503,5318,5967,5141,3744,4787,1890,5194,6061,425,6063,6061,6727,102,5649,960,511,6469,6520,5687,6063,6111,501,655,5607,6032,7742,87,6967,106,4057,642,922,5456,5938,6373,759,440,7031,5855,0,5399,6344,0,0,240,6627,398,7601,6756,8257,0,4622,0,0,0,0,2674,2674
11/18/24 9:00,4160,5672,5741,551,5701,900,5540,6309,6700,0,0,5873,0,5873,0,5873,9012,8203,7894,5874,5873,5873,5874,5874,5874,892,342,4866,4598,6164,6088,650,812,4742,7176,78,4477,6838,4553,170,4330,619,4778,5650,475,476,4932,4319,247,5694,0,4726,486,489,4895,5745,4917,3809,4564,2118,5267,5874,179,5872,5874,6751,90,5762,833,343,6917,6929,6369,5872,6302,429,492,5672,6295,7974,63,7236,92,4164,673,768,5513,6201,5835,758,446,6244,5359,0,4733,5599,0,0,240,5706,529,6968,5984,7526,0,4428,0,0,0,0,2577,2577
11/18/24 10:00,3276,4758,4801,533,4928,824,4710,5674,7290,0,0,5696,0,5696,0,5696,8609,7863,7553,5697,5696,5696,5697,5697,5697,818,215,4489,4473,5845,5963,591,903,4474,7014,50,4500,7134,4600,210,4263,714,4664,5908,408,513,5025,4387,207,5849,0,4789,464,399,5162,5844,5167,4098,4743,1891,5666,5697,134,5699,5697,7306,104,6329,545,353,7549,6903,6935,5699,6719,432,424,5359,6886,7418,76,7539,97,4261,629,650,5006,6023,5250,770,563,5398,4822,0,3992,5236,0,0,240,5018,516,6647,5499,7280,0,4171,0,0,0,0,2599,2599
11/18/24 11:00,3164,4620,4687,556,4825,872,4588,5543,7060,0,0,5499,0,5499,0,5499,8491,7711,7444,5495,5499,5499,5495,5495,5495,694,135,4491,4444,5871,5952,515,974,4494,7000,31,4704,7165,4673,212,4379,821,4873,6032,379,505,5283,4571,248,6100,78,5000,516,450,5292,6018,5308,4121,4894,1801,5681,5495,100,5495,5495,7158,173,6228,590,365,7336,6751,6791,5495,6670,466,409,5301,6860,7161,77,7214,111,4278,593,731,4850,6083,5067,778,658,5203,4680,0,3816,4910,0,0,224,4708,471,6320,5206,6882,0,3844,0,0,0,0,2644,2644
11/18/24 12:00,3061,4669,4840,544,4743,951,4659,5862,6856,0,0,5481,0,5481,0,5481,8663,7907,7597,5477,5481,5481,5477,5477,5477,725,155,4491,4524,5948,6112,554,913,4560,7212,45,5033,7143,4723,232,4460,839,5159,6152,352,562,5396,4702,270,6261,82,5142,608,405,5479,6189,5447,4211,4948,1716,5808,5477,186,5481,5477,7209,176,6209,704,373,7325,6652,6722,5481,6732,464,409,5257,6790,6923,68,7150,107,4236,606,725,4725,5890,5005,903,695,5075,4612,0,3663,4977,0,0,229,4676,494,6426,5401,7017,0,3755,0,0,0,0,2721,2721
11/19/24 6:00,3597,5163,5235,720,5159,381,5095,5855,6500,0,0,6029,0,6029,0,6029,8099,7406,7113,6029,6029,6029,6029,6029,6029,811,227,4717,4497,5905,5067,443,2264,3886,4756,33,1282,3779,4242,129,4215,364,4285,5792,249,306,4772,4136,100,5390,302,4569,338,307,4699,5278,4776,3772,4663,2316,5235,6029,132,6030,6029,7433,67,6584,291,266,7621,7066,6996,6030,6950,212,391,5802,7221,7807,49,7889,44,3788,561,460,5337,5798,5143,403,140,5697,4730,0,4902,4659,1620,0,222,4979,354,6178,5383,6905,0,5027,0,0,0,0,1934,1934
11/19/24 7:00,4326,5921,6000,708,5975,718,5780,6414,6620,0,0,6465,0,6465,0,6465,9940,9110,8700,6463,6465,6465,6463,6463,6463,1063,310,6079,5666,7163,6230,904,3781,4820,5910,66,1789,4877,5406,189,5417,596,5513,7001,418,557,5965,5358,261,6648,36,5861,618,602,6031,7209,6055,4583,5802,2164,6313,6463,336,6464,6463,7702,109,6797,705,497,7911,7893,7265,6464,7365,488,769,6580,7418,8990,88,8230,80,4520,737,921,6461,6691,6489,634,267,7314,5979,0,5951,6160,2140,0,336,6618,349,7413,6777,8321,0,4988,0,0,0,0,2680,2680
11/19/24 8:00,4373,5903,5964,608,6185,1241,5723,6219,6371,0,0,6186,0,6186,0,6186,9813,8967,8585,6185,6186,6186,6185,6185,6185,1088,368,6313,5759,7107,6253,1035,2932,5089,6170,83,1993,4838,5401,182,5313,776,5560,6807,602,577,5933,5420,360,6574,186,5891,585,547,5806,6951,5756,4061,5412,2236,5596,6185,496,6183,6185,6908,104,5881,1007,529,6960,7594,6587,6183,6892,621,800,6399,6796,8712,109,7925,92,4462,786,1059,6230,6465,6491,750,342,7340,5979,0,6032,6631,2160,0,350,6963,440,7732,6872,8329,0,4736,0,0,0,0,2758,2758
11/19/24 9:00,4034,5371,5425,561,5496,991,5371,5922,6682,0,0,5976,0,5976,0,5976,9279,8408,8120,5974,5976,5976,5974,5974,5974,950,389,5237,4930,6388,5534,702,874,4937,6136,68,1684,4569,4875,196,4557,679,4973,5815,510,534,5129,4578,296,5942,688,5020,527,573,5179,6175,5236,3959,4804,2290,5463,5974,163,5979,5974,6957,96,5984,830,397,7123,7346,6625,5979,6785,419,585,6101,6744,8356,112,7683,93,4325,749,886,5969,6429,6019,703,410,6661,5537,0,4605,6009,2160,0,280,6258,526,7314,6411,8005,0,4551,0,0,0,0,2574,2574
11/19/24 10:00,3713,5338,5418,539,5398,853,5274,6108,7204,0,0,5702,0,5702,0,5702,8934,8143,7828,5703,5702,5702,5703,5703,5703,847,237,4874,4753,6092,5551,609,876,4449,5696,58,1630,4476,4702,206,4458,674,4962,5980,486,574,5236,4519,275,5991,587,4932,471,438,5253,6129,5278,4084,4828,2171,5630,5703,141,5705,5703,7470,131,6612,617,344,7817,7184,7141,5705,6842,470,449,5659,7156,7702,87,7784,89,4253,631,802,5229,6042,5449,755,508,5777,5029,0,5131,5384,160,0,240,5359,549,6780,5786,7424,0,4200,0,0,0,0,2525,2525
11/19/24 11:00,3389,4953,5052,544,4930,940,4870,5823,6979,0,0,5489,0,5489,0,5489,8479,7721,7431,5488,5489,5489,5488,5488,5488,800,163,4532,4458,5883,5500,589,1014,4395,5780,55,1719,4566,4751,234,4549,834,5128,6181,442,496,5392,4736,235,6220,491,5119,503,434,5401,6055,5337,4239,4995,1929,5832,5488,124,5493,5488,7383,124,6468,611,405,7590,6911,6887,5493,6818,495,432,5469,7022,7353,65,7516,123,4372,681,836,5073,6184,5400,766,474,5579,4981,0,4973,5253,0,0,237,5007,514,6498,5416,7082,0,3782,0,0,0,0,2554,2554
11/19/24 12:00,3249,4907,5008,589,4917,1034,4859,5976,6745,0,0,5433,0,5433,0,5433,8725,7963,7650,5430,5433,5433,5430,5430,5430,782,173,4533,4556,5999,5502,603,984,4436,5915,49,1766,4608,4761,247,4456,872,5162,6158,409,578,5349,4699,271,6166,0,5024,664,427,5489,6260,5509,4201,5023,1741,5794,5430,176,5433,5430,7154,196,6254,746,443,7367,6700,6702,5433,6592,517,419,5239,6744,7138,69,7304,124,4295,630,895,4862,6037,5291,849,604,5440,4869,0,4677,5141,0,0,233,4970,456,6602,5538,7262,0,3696,0,0,0,0,2664,2664
11/20/24 6:00,3501,5072,5167,704,5042,387,4981,5744,6585,0,0,6108,0,6108,0,6108,7866,7171,6915,6108,6108,6108,6108,6108,6108,774,237,4573,4453,5674,5677,452,835,4385,6153,34,1277,3785,4092,118,4078,311,4055,5655,253,308,4549,3987,106,5118,552,4320,304,301,4454,5062,4624,3581,4335,2281,4979,6108,130,6110,6108,7289,76,6464,283,233,7187,6721,6504,6110,6652,209,364,5589,6977,7445,52,7625,56,3662,564,477,5094,5711,5235,427,164,5716,4802,0,5145,4483,1620,0,212,4889,366,6069,5319,6791,0,5112,0,0,0,0,2036,2036
